file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,0.,A,3198.038,3198.88,188.2713063397113 Hz,227.17984046335704 Hz,213.44475805486064 Hz,11.948575140927584 Hz,--undefined--,--undefined--,--undefined--,190.12205327606452,190.72394611107276,--undefined--,--undefined--,217.80825332810016,208.0465531101876,204.84639580033996,211.4661315422546,215.11768840978314,219.8870755451182,225.90763181921508,224.33433840150508,222.84894293455125,226.20200477828539,223.8115345415428,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3198.939,3199.419,111.67250261877307 Hz,223.44988939087636 Hz,181.52092153177833 Hz,32.89467346454998 Hz,--undefined--,--undefined--,116.14700910244954,196.38662044784923,195.11239178370818,193.2651434668305,194.98699989387828,193.78819861693407,187.81193779766775,191.2729266344358,191.79753021309884,196.67752210699652,200.08330138454482,198.46476660074313,211.58062316957725,--undefined--,117.32435377491025,114.89692192837543,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3200.904,3203.337,99.78870066573421 Hz,546.8183518949709 Hz,213.7207843999296 Hz,74.99640089506198 Hz,--undefined--,--undefined--,247.13843019608376,--undefined--,--undefined--,207.93769617947143,226.3111264296604,227.6383582135566,195.207785816333,191.10625930828073,--undefined--,--undefined--,--undefined--,205.7810817251113,--undefined--,--undefined--,188.00038091841165,--undefined--,--undefined--,153.97976804236353,--undefined--,
172_20210310,FA1,0.,A,3206.32,3207.092,155.64371983039317 Hz,590.5006333445978 Hz,339.94932218164274 Hz,131.0747864107764 Hz,--undefined--,242.3954079394737,245.29919360156228,166.8079903608643,--undefined--,--undefined--,238.4394913559719,251.70466720573614,--undefined--,--undefined--,440.0841578669246,499.9005783787516,503.25278163082095,--undefined--,--undefined--,--undefined--,--undefined--,328.2173614245155,330.1050837515125,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3207.186,3207.737,225.6928034145093 Hz,555.034547185474 Hz,300.1055419867646 Hz,120.87902680832141 Hz,--undefined--,253.58982235677746,251.21231548289984,255.09612224467267,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,551.718367409807,--undefined--,239.48340531320906,231.28647020768466,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3208.177,3209.933,141.33628546983394 Hz,595.8393963563011 Hz,242.81859848920595 Hz,136.78825636692136 Hz,--undefined--,504.74254430439714,--undefined--,549.2206832341966,--undefined--,--undefined--,186.17121798904836,--undefined--,178.921736630902,165.9251301447476,168.147706469694,--undefined--,187.71048997703843,169.61577562078847,--undefined--,142.54294501996216,151.4370592650438,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3210.055,3210.449,101.63543502823651 Hz,178.61102886195133 Hz,153.64719264894202 Hz,11.564912461456972 Hz,--undefined--,177.59931665017325,166.24940234925782,162.219811496153,117.66351454376671,152.7779221139658,151.65234195069527,150.73925476054526,150.5000370005925,149.82630922241282,148.30229375792402,147.48861740868696,148.6277286959822,149.1602901473138,149.5966878835302,156.35324233188965,158.65779165135035,156.59466249868788,165.20159053021828,160.8186481736118,--undefined--,
172_20210310,FA1,noisy,A,3214.893,3216.279,155.01631278833676 Hz,395.88953274179516 Hz,206.51220255514647 Hz,63.25470956293311 Hz,--undefined--,387.1448247927452,--undefined--,214.05872799686895,198.0404650848205,186.4878214349825,191.42137616328176,--undefined--,191.9542427102115,--undefined--,206.21436219273576,162.1125263552068,170.94613390953225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,155.5581594535107,--undefined--,
172_20210310,FA1,noisy,A,3217.145,3219.279,172.30822950824836 Hz,513.899693142281 Hz,212.8718056906427 Hz,103.17119776001962 Hz,--undefined--,176.31565314714322,--undefined--,--undefined--,--undefined--,464.4553936235593,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,173.27930397747494,--undefined--,
172_20210310,FA1,noisy,A,3225.457,3228.048,152.8764080831524 Hz,547.9038108588062 Hz,262.21014826589845 Hz,107.23403681460674 Hz,--undefined--,466.094909202202,--undefined--,209.14972559521286,207.62256162194547,201.96987206004417,326.15474400239555,197.20691029812886,--undefined--,218.73349406983996,208.16828179289033,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,216.8296696595244,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3228.29,3228.826,160.82439989678326 Hz,530.6175173050668 Hz,302.33399819141385 Hz,92.66738504942346 Hz,--undefined--,222.84496635879142,223.0828737093503,228.38849068504263,169.65894608102082,263.07024421236594,--undefined--,523.6406898924541,--undefined--,--undefined--,300.96819557414693,295.07124899660334,302.24606369447855,315.0947912490155,332.4158970262876,364.254608183242,400.1407632026758,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3229.109,3229.44,301.8904682868871 Hz,323.6740146068939 Hz,310.8108509622185 Hz,5.013483469342029 Hz,--undefined--,--undefined--,322.294387728147,317.3327692287633,315.10059395404903,313.0417026272549,309.5368594174251,307.6804476254084,304.5371144565467,309.5727139762992,307.41335887059074,309.4566869291211,308.83076742196636,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3232.04,3232.748,216.88285657422122 Hz,257.32727958353155 Hz,242.51169955980603 Hz,11.426398394354786 Hz,--undefined--,--undefined--,--undefined--,244.43538285354077,241.19884650388641,223.34803709016123,--undefined--,253.29711030415922,234.69120520760492,233.34581004113846,238.55559192861122,237.53877916470276,252.61786567228165,256.42269877663443,252.2228763009281,255.37152352247475,250.68718369178933,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,3235.565,3235.911,104.7603454434667 Hz,337.3952150403197 Hz,222.64738618563186 Hz,109.69331015330148 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,321.1404997614608,336.81411020771327,335.8886680282385,--undefined--,107.03671294827414,--undefined--,--undefined--,--undefined--,--undefined--,122.83441898122734,123.86947462489745,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,3236.549,3237.746,136.5282189584149 Hz,462.1828822177355 Hz,332.8589543172884 Hz,100.42469642835582 Hz,--undefined--,312.5803138358692,--undefined--,140.6607350347362,140.37963053532212,446.9639733550259,428.1705425079058,441.15056682947755,441.76140496487693,--undefined--,324.58464235684124,317.7792902382662,319.2353524191945,--undefined--,427.9175418592103,--undefined--,--undefined--,330.18882966140296,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3239.093,3239.786,274.9170611847876 Hz,590.3737328250078 Hz,403.0901787889257 Hz,106.84624704938376 Hz,--undefined--,278.3490571976232,288.18869037640155,314.7750836967813,352.5819426285561,340.72181505112803,--undefined--,--undefined--,370.89414016754426,374.20987457381125,369.85442702544174,363.7894998623599,348.5839968507924,361.2161572500518,555.0737387074969,584.8456473675247,583.6885302112589,581.1432569786884,559.0337062789437,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3240.601,3241.002,192.56527423035234 Hz,407.24259075909123 Hz,336.4727786007232 Hz,67.71353435254737 Hz,--undefined--,294.66367675102015,284.20897570948995,277.15031359603336,274.8815880995299,--undefined--,--undefined--,--undefined--,399.59976222176186,406.3189116013253,400.48254527543827,397.50672361188083,394.51088845961675,383.0427707603284,363.4657937963597,335.0831650319592,--undefined--,242.3878283250533,193.77601848359478,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3241.218,3242.092,123.35049656362797 Hz,394.04563394387674 Hz,281.37008682172194 Hz,90.44510133083388 Hz,--undefined--,349.27793800068997,335.98738834627784,353.7849452530755,351.2697059264149,342.1242165005129,388.07885192210574,371.67940308431383,383.71257805185024,--undefined--,--undefined--,298.3889708714242,249.831776341442,--undefined--,198.93915062762488,174.4506605073279,161.79142922801006,171.85978710862122,127.66138644938322,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3242.505,3242.962,231.8624846275317 Hz,310.983338251435 Hz,259.5938989063051 Hz,26.712426337424766 Hz,--undefined--,--undefined--,236.18494412126262,236.91210475101087,235.67948595147797,235.9006908336802,247.09274639037295,261.63567092655745,291.30160068739866,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,306.1597218042593,300.07490313820733,266.4898503034482,238.12602312992442,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3243.925,3244.768,243.3637158261612 Hz,505.06545782223225 Hz,331.16082819474724 Hz,77.26078240548881 Hz,--undefined--,249.43065478861368,247.13373479524935,247.73448734035355,246.27159462639605,268.9374348258619,262.00473069947225,281.89300907843227,274.499125647026,297.1638751720135,325.8660233346227,327.40285092655233,304.8292911036436,346.19823526768647,397.95947808109736,438.92731717461123,456.12862883622927,439.80044594736245,467.5232138054759,469.37794431382275,--undefined--,
172_20210310,FA1,0.,0.,3247.286,3248.372,151.34774270257358 Hz,551.4723744230956 Hz,362.95755006219827 Hz,135.37599965570774 Hz,--undefined--,236.76474381001557,234.55936203022029,156.07529072941279,--undefined--,--undefined--,--undefined--,187.7322621963276,415.54199914349385,501.2964244476162,506.62920768506984,536.5183846140908,289.3757795705072,336.03965514410305,504.62355091403447,512.09413259532,507.3478197374275,418.66804431707146,238.06749251990772,198.1793807753322,--undefined--,
172_20210310,FA1,0.,0.,3249.042,3249.637,141.47140976759408 Hz,291.5889398425185 Hz,213.98464516779293 Hz,60.64065053530709 Hz,--undefined--,279.1408560786224,287.82544327350763,288.01640505247,291.03738554930754,143.21236547604624,142.29358002028587,--undefined--,280.3989661332613,248.2519194048422,225.35202264095818,--undefined--,--undefined--,161.3877733373168,160.71885510912853,161.54947620381412,162.29271845496,162.24529934588261,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,C,3255.233,3256.564,132.42336774268637 Hz,341.84233544952866 Hz,244.3387464211632 Hz,63.6792574836448 Hz,--undefined--,224.17883596204183,--undefined--,228.8121941563236,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,135.75973634952945,--undefined--,--undefined--,--undefined--,322.8854160462778,339.6467333054103,323.1610577639499,249.99228320765607,195.4213163158607,166.50015376358724,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3257.19,3259.771,106.43107567246771 Hz,578.7434074796846 Hz,311.9953770273828 Hz,86.6286999467315 Hz,--undefined--,--undefined--,283.4001230417475,222.8226111718341,--undefined--,274.7146931807683,275.77621866977677,312.9038256914152,--undefined--,255.291337591238,258.6717099271774,292.90963891463446,522.7448978040329,--undefined--,244.18590939842804,370.0150872911833,--undefined--,288.9170770941767,340.02953921836104,410.7512665376753,--undefined--,
172_20210310,FA1,0.,0.,3260.248,3262.964,172.9151816571402 Hz,426.49451199962994 Hz,288.78646439367566 Hz,66.29169589080566 Hz,--undefined--,262.0101482960257,--undefined--,270.53212661277655,184.93260806635794,174.72782538866755,178.15006660481114,357.9433135858838,348.0992246380016,--undefined--,--undefined--,314.71193437750185,340.8617767006687,242.97726790510183,198.93358879337177,--undefined--,320.65080756793026,305.2795306808451,285.68775201038216,378.9034934097891,--undefined--,
172_20210310,FA1,0.,0.,3263.283,3263.921,232.25678889712685 Hz,494.2866871663692 Hz,364.8344732502084 Hz,95.76592857127036 Hz,--undefined--,260.133720052172,253.32246996730316,--undefined--,246.00061915795962,239.8925812861121,235.62073712644334,--undefined--,--undefined--,297.35294105810596,307.22188949443284,372.8487335818616,402.2275855219684,419.20978026684986,430.58710736240755,459.1921791174288,489.17471674243603,484.2699615533734,479.3062427610698,458.13569656758847,--undefined--,
172_20210310,FA1,0.,0.,3264.311,3265.649,267.310637966228 Hz,372.9007499025622 Hz,330.0881952696048 Hz,20.16427149702321 Hz,--undefined--,303.16189804517757,291.98958741163295,344.29995782213075,315.0721663863576,299.5968094029453,303.5380648827777,334.3845534399663,331.6493375959522,341.873427118777,336.80027593146497,346.1884844179766,333.422047452466,314.7132113295857,313.95509922994813,348.84924387919364,366.87684626393315,--undefined--,356.45814788106736,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,3265.698,3270.32,94.13200175450191 Hz,634.5531793977194 Hz,278.06880933218247 Hz,123.61734873160252 Hz,--undefined--,--undefined--,548.6896434937602,--undefined--,381.4925893044034,472.6876374777021,413.09852331566134,366.5300320063727,345.39446625882863,304.2530376492741,111.09092878090145,139.84650110491344,--undefined--,342.5713650192308,183.88328854092734,333.2312043519247,292.0833295576094,251.07581705646655,225.12423883900289,201.75601315333222,--undefined--,
172_20210310,FA1,overlap,C,3270.702,3271.576,104.18885277135902 Hz,281.5233428106702 Hz,183.5565592346472 Hz,58.46337679122113 Hz,--undefined--,255.95964481722132,264.6857206469208,277.0931141345083,279.7667069537834,109.48113671687692,112.18933546381022,128.01272344982104,137.60246588897252,144.21194930626572,161.03456914716432,166.07257620983708,252.97934557093183,266.9086596371374,163.99083508633868,160.98331132099005,150.53683364104245,167.9629838130185,176.95036917865102,145.5789514924993,--undefined--,
172_20210310,FA1,0.,0.,3274.186,3276.283,107.12012909413018 Hz,591.0189372027296 Hz,258.7040472978638 Hz,84.04005752615649 Hz,--undefined--,219.96490750160459,--undefined--,254.35392187337084,274.20282305287753,261.2185738747114,264.1235472439626,262.0190811521312,223.71126984611374,--undefined--,324.6006339664972,207.64734450180134,203.091092008699,179.75275942294712,--undefined--,--undefined--,--undefined--,--undefined--,578.9906167140529,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3276.315,3277.52,122.10414575871579 Hz,296.0692472995492 Hz,229.06123233167165 Hz,38.54563473248386 Hz,--undefined--,203.27499007242122,181.68903297864796,192.54723459026474,190.78287529675677,185.40451893922798,--undefined--,--undefined--,--undefined--,140.53245179822355,279.0283762768836,273.69783946380744,265.0342518364685,252.344152701932,255.29967389787882,274.0008705897432,235.25734984994114,233.8139791709644,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,3280.132,3281.203,121.51694243992792 Hz,284.58678355893636 Hz,218.39727799374035 Hz,45.446344218385576 Hz,--undefined--,254.8094823649071,264.33247223687636,277.6207851048428,275.04348218296934,268.3920019029088,251.8000159492395,237.58612185917218,226.78862689523197,219.22468007952506,215.47733109064848,202.728586507679,194.89010291670255,--undefined--,--undefined--,175.64461939315768,--undefined--,229.94006336585045,134.2933592345299,132.17755320920637,--undefined--,
172_20210310,FA1,overlap,C,3282.393,3282.778,111.36788722229724 Hz,271.39870225620217 Hz,151.22415153519 Hz,49.32573315762801 Hz,--undefined--,125.73851902170158,127.83811310277851,123.44578106613585,124.24194874813993,119.47703390400653,124.32556033891419,127.80774365197173,127.03138973173566,248.24141884714254,252.04254294958037,253.39921595981542,249.44372033828014,126.27122404995966,135.64824389340487,132.57828218394516,133.15395528462412,133.5055577669995,133.47361197520326,126.75347187553831,--undefined--,
172_20210310,FA1,overlap,C,3288.671,3290.844,98.48237871512103 Hz,359.1430731131163 Hz,199.34975635351003 Hz,47.37948579041032 Hz,--undefined--,--undefined--,--undefined--,221.72418760931876,213.69662667897063,213.85708707803678,--undefined--,--undefined--,--undefined--,--undefined--,220.2548057656713,224.35346996040965,230.7607569197802,238.4613827342153,181.11039553024162,227.43429582684408,131.8283071954906,138.57818687424657,114.29526509337644,198.5503527415967,--undefined--,
172_20210310,FA1,overlap,C,3291.821,3292.664,104.6153033700684 Hz,347.8068532315268 Hz,233.70816275264292 Hz,69.5196445471887 Hz,--undefined--,277.64082164792694,289.6668360052918,315.21046300517605,297.0665549534922,270.9649961034515,245.69577969866134,250.85065311327727,--undefined--,--undefined--,108.15828156917176,--undefined--,310.6884676884409,312.3172668038095,--undefined--,212.87917277867464,178.30082871702948,173.36651702198924,167.41572604780535,173.4693627789225,--undefined--,
172_20210310,FA1,0.,0.,3292.691,3295.077,207.87997128968735 Hz,421.92005975663346 Hz,308.2172517646212 Hz,53.15844417215792 Hz,--undefined--,238.97018288772463,285.1562108813029,--undefined--,--undefined--,--undefined--,--undefined--,290.42061206326986,329.05414609544374,351.9991047317527,392.9490197090364,388.3118186350646,295.5548936165798,--undefined--,324.0269231632801,305.19765704511855,313.20773643785725,330.59616204370957,238.04327601181734,214.43587757444402,--undefined--,
172_20210310,FA1,0.,0.,3295.183,3296.522,110.01021581784647 Hz,294.2085975666109 Hz,228.96679774137186 Hz,50.541207077262364 Hz,--undefined--,--undefined--,214.594044210685,231.19314133615714,234.02680847354728,230.67119438291328,270.58811601239444,242.16805328917357,270.0672321507645,259.71726576318406,--undefined--,113.48952834805888,262.3442375895638,258.7602833941753,--undefined--,272.40431137642065,213.13062552759288,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3298.266,3299.722,194.8086075786284 Hz,402.6155974295548 Hz,270.30881161112035 Hz,45.1704588146747 Hz,--undefined--,217.09443251205585,223.59646648962254,224.78988134130645,221.67821591387693,225.14185698174785,263.9854524299071,301.92463716436185,310.1045252805925,321.3137513014686,313.64374261355704,313.7599755992428,334.8836912618872,304.78613646589685,303.5822178889458,292.97249806508603,220.1414037870856,225.92758926014415,225.87113653629538,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3307.789,3308.364,152.43454078357675 Hz,225.50204220471517 Hz,183.75062024759248 Hz,20.80398350320966 Hz,--undefined--,225.50204220471517,214.15078335290298,--undefined--,--undefined--,213.74687556481035,--undefined--,--undefined--,178.5171475015704,175.01565463597746,172.13595640134915,167.15181847315756,166.79893276791412,--undefined--,162.18975112656997,152.43454078357675,--undefined--,--undefined--,190.1845019766017,190.46360436558524,--undefined--,
172_20210310,FA1,0.,A,3308.627,3310.17,145.10150011382865 Hz,593.5233748543751 Hz,198.3786878894861 Hz,88.07583276173122 Hz,--undefined--,--undefined--,183.66021053433556,--undefined--,217.87715555914042,185.6124698981722,519.5426430272163,179.18981799112237,205.60687118053568,169.38061530593973,160.60020496002153,160.90767864109645,172.24610805993373,157.37019805562693,--undefined--,148.99884952054637,170.8066809983511,193.60584074070073,150.13168073320304,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3310.185,3310.729,138.1786489597314 Hz,162.83932730562972 Hz,146.1277238801275 Hz,5.306809146021608 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,152.16128882786492,149.41578420156065,145.68551081775536,141.03237913417345,138.8344083604036,140.93714022678935,142.54201246396175,143.20946434470997,144.69732374108042,146.63674691066615,150.4028655642502,148.89950473244136,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3312.74,3313.095,171.55357633494813 Hz,181.65900056914498 Hz,175.39973569532776 Hz,2.7128765083798307 Hz,--undefined--,176.75875365859167,179.65208193114515,181.4947175599959,179.8438300326903,173.63822325980885,177.78018510968042,174.4593085645065,173.7761911026656,173.07706331156083,174.71875898312427,174.7486365556693,174.05600921542688,173.24642439956392,175.5546680229196,172.5468539008717,173.6140351584447,171.87163073301554,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3314.754,3315.96,100.31659237017712 Hz,198.29737388566022 Hz,140.04857993818754 Hz,28.004943179478964 Hz,--undefined--,183.6909374453624,196.79661347709094,162.12854092621782,150.582076616215,145.64575824639013,147.28603387133722,161.5050939449841,165.35566111013716,164.54736341681246,119.40459772984966,114.17877349045409,122.2991221720884,120.42762297307453,--undefined--,--undefined--,110.39113479103186,108.37854872092545,108.31067172461387,107.55233481295201,--undefined--,
172_20210310,FA1,faint,A,3335.873,3336.432,130.82275155548658 Hz,176.21502327501548 Hz,158.60881787726893 Hz,13.452413204986359 Hz,--undefined--,165.22919315705295,161.69127891746916,159.4327502909677,161.94612758854439,167.23976140740626,170.07384454026453,170.84144657581888,131.25608945878741,--undefined--,--undefined--,--undefined--,--undefined--,137.51415464729152,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3337.364,3337.79,118.38196975949056 Hz,392.8951221485438 Hz,272.3779845079756 Hz,104.23513908664607 Hz,--undefined--,348.43455181147704,--undefined--,118.96248079960765,--undefined--,251.7153675330774,201.40613015046392,124.4281880128139,123.27680333353477,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,326.1436525081,328.7105157311829,355.96007019917226,378.3770062749381,380.9696888603659,388.0325565225868,--undefined--,
172_20210310,FA1,0.,A,3341.272,3342.004,126.22173132133719 Hz,286.7150391834083 Hz,250.51687158744988 Hz,34.36581706438584 Hz,--undefined--,238.97724792484644,230.93051256389487,229.21204805885372,228.8321880816071,235.51604374960016,255.20161481316592,254.89294168279952,258.5446867209041,273.85327216379966,270.8197306157564,268.40908460078396,268.3945744371688,269.56531030161904,269.3339564290738,270.2307549809592,269.17629386424244,269.2967286268049,--undefined--,128.67677418601284,--undefined--,
172_20210310,FA1,0.,A,3342.134,3343.638,97.73362134608418 Hz,338.77873862534216 Hz,244.36430712859652 Hz,62.67304888342758 Hz,--undefined--,230.58368977900145,237.25765761833492,--undefined--,256.30567569802105,336.83502510088226,--undefined--,--undefined--,292.17090152046524,286.60450889682545,279.87283900291806,125.9007606599246,--undefined--,204.87103273493813,--undefined--,317.18912132433167,309.60844808812993,--undefined--,194.68621187835086,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3346.679,3347.112,217.5143169595098 Hz,422.5099167786203 Hz,254.0747339826655 Hz,62.06777420357988 Hz,--undefined--,218.6560453984196,223.89782102023898,226.63959852191869,225.31871729724924,223.42515501485943,222.408649527087,222.2882120638027,223.15672449619163,233.93869946097297,264.20557139212025,--undefined--,--undefined--,390.3196472428547,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3347.724,3349.606,127.17435558036695 Hz,496.9750423510202 Hz,217.8552570142392 Hz,88.29723686147327 Hz,--undefined--,199.76943168771388,209.71706240078922,337.47266512740356,--undefined--,462.24009863827894,201.09624007968276,--undefined--,157.92944762891858,184.7673513670659,196.1437010139082,194.55811527802032,165.92344120748268,172.2294703910361,--undefined--,--undefined--,--undefined--,148.36106746534767,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,3358.085,3362.124,112.69443569637171 Hz,596.9776653485734 Hz,323.01603076065527 Hz,142.39586359422236 Hz,--undefined--,328.75371768200046,396.4882576053267,408.09191926199924,417.4508645244432,276.82050679389334,275.39901902993944,162.0928801447474,155.8513548233909,178.4243256086581,594.8862076870018,--undefined--,145.02844380053384,157.73843868267264,165.6298316166222,137.7428861791415,402.16575742496894,441.2436884623918,477.9317780219558,538.205348086169,--undefined--,
172_20210310,FA1,overlap,C,3363.056,3366.048,118.46079381697103 Hz,593.6392393827748 Hz,266.7028202888098 Hz,107.27333513010674 Hz,--undefined--,360.1473665238981,--undefined--,153.56473852716493,173.72638720820314,165.97245123953627,160.21319621522667,--undefined--,--undefined--,304.23242423213566,344.75088701547077,387.54756029724643,400.96209054741314,179.89704939685757,214.43431086638765,352.68005996902804,520.0695439410335,241.50711309808707,219.52098454352276,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,3369.918,3372.485,113.24644085816148 Hz,560.6322320267461 Hz,276.78011791212094 Hz,82.37624758816388 Hz,--undefined--,--undefined--,281.0774939834732,313.34838643301134,--undefined--,422.0942025761578,412.4423514608704,258.8563182768453,255.13927777309496,253.72300003538402,245.82859946312269,232.11005423098638,--undefined--,222.98504046107723,218.48099843939156,--undefined--,228.84755838686678,191.54748241505268,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,A,3405.378,3406.291,97.98182993119231 Hz,243.99220470599008 Hz,195.49006264991763 Hz,32.94871437340007 Hz,--undefined--,--undefined--,210.75642729300037,212.06580959009614,210.92621986155137,204.8114180775323,190.95440175608726,193.31792120217412,--undefined--,--undefined--,147.20486937331867,--undefined--,189.06182142742676,111.86814853749503,243.24210033328563,224.3628986598542,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,faint,A,3413.239,3413.594,109.5201509603216 Hz,187.62657693789484 Hz,173.19547269513444 Hz,21.72794361528807 Hz,--undefined--,--undefined--,--undefined--,--undefined--,180.53978903135683,176.6638349186741,176.93851695378837,154.47757112967776,118.46608623345081,125.71285854316004,183.3973104004466,183.3848608220083,182.48712377261808,182.67968106789215,180.9344899023462,180.9263278713873,186.1997897048585,182.23685898011897,183.58170556157953,183.70477734109474,--undefined--,
172_20210310,FA1,faint,A,3413.707,3414.849,117.88878388390725 Hz,188.81295948908357 Hz,165.4444564015633 Hz,15.853952901021932 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,178.5730975818917,183.89956374600004,185.9540622536074,--undefined--,--undefined--,--undefined--,--undefined--,161.6973475889319,159.4817220136642,161.68944074871226,162.40054295837717,156.33228317307086,152.96182630069939,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3424.673,3424.917,143.67930509126742 Hz,270.477292211092 Hz,230.33912378908903 Hz,41.39015189419082 Hz,--undefined--,--undefined--,151.3637877408032,148.420995842926,143.67930509126742,--undefined--,--undefined--,264.58183652196334,242.0520385713975,235.5312286789206,236.390418763614,240.9351469298031,248.55646450720963,257.25082830991187,252.48378051447,254.18894688116245,254.4429043046997,247.71838946751257,249.65777574566945,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3430.172,3431.133,155.09218032525655 Hz,595.4271533275868 Hz,265.1382868523582 Hz,166.9066922767389 Hz,--undefined--,157.1876525216851,156.6434529007418,162.0073924681361,--undefined--,--undefined--,--undefined--,592.9639933055585,552.3045155486559,--undefined--,192.26538978535956,171.44144895427118,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,173.14878322319095,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3431.795,3434.803,135.5589370101738 Hz,350.2368186378618 Hz,174.82161720044274 Hz,31.90619032961566 Hz,--undefined--,151.9255628448082,--undefined--,--undefined--,205.60737924587096,--undefined--,--undefined--,--undefined--,--undefined--,142.71934581138953,--undefined--,--undefined--,--undefined--,--undefined--,193.18837611988567,--undefined--,--undefined--,--undefined--,175.79373669817184,--undefined--,--undefined--,
172_20210310,FA1,overlap,A,3436.175,3437.175,117.93242227241966 Hz,275.44918288266973 Hz,174.3353579965549 Hz,46.02919247663141 Hz,--undefined--,--undefined--,208.76724178732644,208.7224902646249,199.3990805945671,--undefined--,--undefined--,197.62915389180029,175.46141712946172,166.05149513011403,162.00609122223852,--undefined--,252.143039311463,271.49636270649245,120.52016825327011,131.15791586037426,135.63320639308364,131.4251099288736,123.24222852878917,129.81873702640337,--undefined--,
172_20210310,FA1,overlap,A,3440.463,3441.345,123.61450194315326 Hz,313.8720667788885 Hz,242.6425388688946 Hz,55.65206485326032 Hz,--undefined--,312.48446165059147,302.5754084172995,267.8170108172169,279.72437724025633,265.39791567794583,301.9214876004086,274.8532481530021,--undefined--,125.06657149870834,129.96940051086844,--undefined--,--undefined--,--undefined--,221.01911326062913,224.33016255321314,228.04134584307832,225.78144934271754,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,noisy,A,3441.565,3443.235,104.5661128633726 Hz,293.975545799438 Hz,199.94289213685357 Hz,58.19973871482951 Hz,--undefined--,--undefined--,273.52169349227466,260.11971876181514,244.09360153902875,241.72913897935703,229.08005789862904,232.18215016566387,240.1348135242364,--undefined--,114.99843503641003,226.21434556031028,153.81477200752715,208.96950047433234,119.5119198646132,111.57818889901374,116.0852444253435,177.32608672670617,113.80682349082691,--undefined--,--undefined--,
